4cell_Mphase_Furrow2,4M2_1,dazl,4.15132734375,2.5766859375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,8.3026546875,59.550075,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,8.3026546875,52.24946484375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,2.43353671875,19.1819953125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,2.5766859375,57.97543359375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,2.5766859375,2.43353671875,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,6.72801328125,19.46829375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,6.72801328125,58.83432890625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,10.44989296875,19.89774140625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,10.44989296875,49.67277890625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,10.44989296875,52.6789125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,17.60735390625,17.4642046875,34.0695,0.8588953125000001
4cell_Mphase_Furrow2,4M2_1,dazl,1.4314921875,59.97952265625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,1.4314921875,13.31287734375,34.0695,1.00204453125
4cell_Mphase_Furrow2,4M2_1,dazl,1.4314921875,16.17586171875,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,5.86911796875,18.6093984375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,5.86911796875,2.14723828125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,16.8916078125,15.60326484375,34.0695,0.71574609375
4cell_Mphase_Furrow2,4M2_1,dazl,16.8916078125,68.711625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,11.7382359375,71.8609078125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,11.7382359375,54.53985234375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,11.7382359375,49.67277890625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,7.1574609375,46.0940484375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,9.30469921875,44.51940703125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,9.30469921875,4.72392421875,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,9.30469921875,7.30061015625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,8.15950546875,38.9365875,34.0695,0.8588953125000001
4cell_Mphase_Furrow2,4M2_1,dazl,2.862984375,17.4642046875,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,1.00204453125,18.0368015625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,1.00204453125,58.26173203125,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,1.00204453125,0.71574609375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,0.8588953125000001,56.687090625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,8.588953125,57.68913515625,34.0695,0.71574609375
4cell_Mphase_Furrow2,4M2_1,dazl,8.588953125,3.86502890625,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,12.024534375,43.66051171875,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,12.024534375,11.59508671875,34.0695,1.57464140625
4cell_Mphase_Furrow2,4M2_1,dazl,9.16155,61.41101484375,34.0695,0.572596875
4cell_Mphase_Furrow2,4M2_1,dazl,9.16155,14.314921875,34.0695,0.71574609375
